場所,芝ダ,距離,母父馬,母数,勝利数,複勝数,単勝率,複勝率,補正複勝率
新潟,ダ,1200,シェルゲーム,1,0,0,0.0,0.0,0.25
新潟,ダ,1200,シニスターミニスター,2,1,1,0.5,0.5,0.4
新潟,ダ,1200,シンボリクリスエス,16,1,2,0.0625,0.125,0.157895
新潟,ダ,1200,ジャングルポケット,15,1,1,0.0667,0.0667,0.111111
新潟,ダ,1200,ジョリーズヘイロー,1,0,0,0.0,0.0,0.25
新潟,ダ,1200,スウェプトオーヴァーボード,3,0,1,0.0,0.3333,0.333333
新潟,ダ,1200,スエヒロコマンダー,1,0,0,0.0,0.0,0.25
新潟,ダ,1200,スクリーンヒーロー,4,1,2,0.25,0.5,0.428571
新潟,ダ,1200,スズカマンボ,4,0,1,0.0,0.25,0.285714
新潟,ダ,1200,スタチューオブリバティ,4,1,2,0.25,0.5,0.428571
新潟,ダ,1200,スターリングローズ,3,1,1,0.3333,0.3333,0.333333
新潟,ダ,1200,ステイゴールド,2,0,0,0.0,0.0,0.2
新潟,ダ,1200,ストラヴィンスキー,3,0,0,0.0,0.0,0.166667
新潟,ダ,1200,ストーミングホーム,1,1,1,1.0,1.0,0.5
新潟,ダ,1200,スペシャルウィーク,28,1,6,0.0357,0.2143,0.225806
新潟,ダ,1200,スマートファルコン,1,0,0,0.0,0.0,0.25
新潟,ダ,1200,スマートボーイ,3,0,0,0.0,0.0,0.166667
新潟,ダ,1200,ゼンノロブロイ,21,1,3,0.0476,0.1429,0.166667
新潟,ダ,1200,タイキシャトル,13,1,3,0.0769,0.2308,0.25
新潟,ダ,1200,タニノギムレット,7,0,0,0.0,0.0,0.1
新潟,ダ,1200,タバスコキャット,2,0,0,0.0,0.0,0.2
新潟,ダ,1200,タヤスツヨシ,1,0,0,0.0,0.0,0.25
新潟,ダ,1200,ダイワメジャー,23,2,6,0.087,0.2609,0.269231
新潟,ダ,1200,ダンシングブレーヴ,1,0,0,0.0,0.0,0.25
新潟,ダ,1200,ダンスインザダーク,19,1,7,0.0526,0.3684,0.363636
新潟,ダ,1200,チチカステナンゴ,1,0,0,0.0,0.0,0.25
新潟,ダ,1200,ティンバーカントリー,1,0,0,0.0,0.0,0.25
新潟,ダ,1200,ディアブロ,1,0,0,0.0,0.0,0.25
新潟,ダ,1200,ディープインパクト,16,1,3,0.0625,0.1875,0.210526
新潟,ダ,1200,ディープスカイ,1,0,0,0.0,0.0,0.25
新潟,ダ,1200,デザートキング,1,0,0,0.0,0.0,0.25
新潟,ダ,1200,デヒア,1,0,0,0.0,0.0,0.25
新潟,ダ,1200,デュランダル,6,1,1,0.1667,0.1667,0.222222
新潟,ダ,1200,トウカイテイオー,4,0,0,0.0,0.0,0.142857
新潟,ダ,1200,トワイニング,2,0,0,0.0,0.0,0.2
新潟,ダ,1200,トーホウエンペラー,1,0,0,0.0,0.0,0.25
新潟,ダ,1200,ドリームジャーニー,2,0,0,0.0,0.0,0.2
新潟,ダ,1200,ナリタトップロード,1,0,0,0.0,0.0,0.25
新潟,ダ,1200,ネオユニヴァース,21,1,5,0.0476,0.2381,0.25
新潟,ダ,1200,ノボジャック,3,0,0,0.0,0.0,0.166667
新潟,ダ,1200,ハーツクライ,9,1,1,0.1111,0.1111,0.166667
新潟,ダ,1200,ハードスパン,1,0,0,0.0,0.0,0.25
新潟,ダ,1200,ハービンジャー,5,0,1,0.0,0.2,0.25
新潟,ダ,1200,バチアー,1,0,0,0.0,0.0,0.25
新潟,ダ,1200,バブルガムフェロー,5,1,2,0.2,0.4,0.375
新潟,ダ,1200,パイロ,6,1,3,0.1667,0.5,0.444444
新潟,ダ,1200,パラダイスクリーク,2,1,1,0.5,0.5,0.4
新潟,ダ,1200,ファスリエフ,17,0,5,0.0,0.2941,0.3
新潟,ダ,1200,ファルブラヴ,9,0,0,0.0,0.0,0.083333
新潟,ダ,1200,ファンタスティックライト,7,2,2,0.2857,0.2857,0.3
新潟,ダ,1200,フォーティナイナー,4,0,0,0.0,0.0,0.142857
新潟,ダ,1200,フォーティナイナーズサン,1,0,0,0.0,0.0,0.25
新潟,ダ,1200,フサイチコンコルド,2,0,0,0.0,0.0,0.2
新潟,ダ,1200,フサイチリシャール,1,0,0,0.0,0.0,0.25
新潟,ダ,1200,フジキセキ,29,1,4,0.0345,0.1379,0.15625
新潟,ダ,1200,フレンチデピュティ,20,1,5,0.05,0.25,0.26087
新潟,ダ,1200,ブライアンズタイム,11,1,3,0.0909,0.2727,0.285714
新潟,ダ,1200,ブラックタイド,9,0,1,0.0,0.1111,0.166667
新潟,ダ,1200,ブラックホーク,1,0,0,0.0,0.0,0.25
新潟,ダ,1200,ベーカバド,1,0,0,0.0,0.0,0.25
新潟,ダ,1200,ホワイトマズル,3,0,1,0.0,0.3333,0.333333
新潟,ダ,1200,ボストンハーバー,7,0,2,0.0,0.2857,0.3
新潟,ダ,1200,マイネルセレクト,1,0,1,0.0,1.0,0.5
新潟,ダ,1200,マイネルラヴ,1,0,0,0.0,0.0,0.25
新潟,ダ,1200,マツリダゴッホ,4,1,1,0.25,0.25,0.285714
新潟,ダ,1200,マヤノトップガン,4,0,1,0.0,0.25,0.285714
新潟,ダ,1200,マルゼンスキー,3,1,2,0.3333,0.6667,0.5
新潟,ダ,1200,マンハッタンカフェ,28,2,7,0.0714,0.25,0.258065
新潟,ダ,1200,マーベラスサンデー,6,0,0,0.0,0.0,0.111111
新潟,ダ,1200,メイショウオウドウ,5,0,2,0.0,0.4,0.375
新潟,ダ,1200,メイショウサムソン,3,1,2,0.3333,0.6667,0.5
新潟,ダ,1200,メイショウボーラー,4,2,3,0.5,0.75,0.571429
新潟,ダ,1200,メジロマックイーン,2,0,0,0.0,0.0,0.2
新潟,ダ,1200,メジロライアン,1,0,0,0.0,0.0,0.25
新潟,ダ,1200,ヤマニンセラフィム,1,0,0,0.0,0.0,0.25
新潟,ダ,1200,ヨハネスブルグ,2,0,0,0.0,0.0,0.2
新潟,ダ,1200,リンカーン,2,0,0,0.0,0.0,0.2
新潟,ダ,1200,リンドシェーバー,5,0,1,0.0,0.2,0.25
新潟,ダ,1200,ルーラーシップ,3,0,0,0.0,0.0,0.166667
新潟,ダ,1200,ルールオブロー,1,0,0,0.0,0.0,0.25
新潟,ダ,1200,ロックオブジブラルタル,5,0,2,0.0,0.4,0.375
新潟,ダ,1200,ロージズインメイ,3,0,2,0.0,0.6667,0.5
新潟,ダ,1200,ロードカナロア,2,1,1,0.5,0.5,0.4
新潟,ダ,1200,ワイルドラッシュ,9,1,6,0.1111,0.6667,0.583333
新潟,ダ,1200,ヴァーミリアン,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,A.P. Indy,9,0,1,0.0,0.1111,0.166667
新潟,ダ,1800,Alphabet Soup,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,American Post,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Any Given Saturday,2,0,0,0.0,0.0,0.2
新潟,ダ,1800,Arch,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Astronomer Royal,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Awesome Again,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Awesome of Course,1,1,1,1.0,1.0,0.5
新潟,ダ,1800,Bernardini,3,1,2,0.3333,0.6667,0.5
新潟,ダ,1800,Bernstein,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Bertolini,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Bluegrass Cat,2,0,1,0.0,0.5,0.4
新潟,ダ,1800,Broken Vow,2,0,1,0.0,0.5,0.4
新潟,ダ,1800,Caerleon,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Candy Ride,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Cape Cross,3,0,0,0.0,0.0,0.166667
新潟,ダ,1800,Capote,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Catcher In The Rye,2,1,1,0.5,0.5,0.4
新潟,ダ,1800,Charismatic,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,City Zip,1,1,1,1.0,1.0,0.5
新潟,ダ,1800,Closing Argument,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Consolidator,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Crimson Tide,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Curlin,2,0,1,0.0,0.5,0.4
新潟,ダ,1800,Danehill,2,0,0,0.0,0.0,0.2
新潟,ダ,1800,Danehill Dancer,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Dansili,2,0,0,0.0,0.0,0.2
新潟,ダ,1800,Deep Impact,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Dehere,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Deputy Minister,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Distorted Humor,4,0,0,0.0,0.0,0.142857
新潟,ダ,1800,Dominus,1,1,1,1.0,1.0,0.5
新潟,ダ,1800,Dubawi,2,0,0,0.0,0.0,0.2
新潟,ダ,1800,Dylan Thomas,2,0,0,0.0,0.0,0.2
新潟,ダ,1800,Dynaformer,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Empire Maker,3,0,1,0.0,0.3333,0.333333
新潟,ダ,1800,Encosta De Lago,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Exceed And Excel,3,1,2,0.3333,0.6667,0.5
新潟,ダ,1800,Exchange Rate,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,First Samurai,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Flower Alley,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Forest Camp,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Fusaichi Pegasus,4,0,0,0.0,0.0,0.142857
新潟,ダ,1800,Galileo,7,1,3,0.1429,0.4286,0.4
新潟,ダ,1800,Generous,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Ghostzapper,2,0,0,0.0,0.0,0.2
新潟,ダ,1800,Giacomo,1,0,1,0.0,1.0,0.5
新潟,ダ,1800,Giant's Causeway,6,0,1,0.0,0.1667,0.222222
新潟,ダ,1800,Gilded Time,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Gone West,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Grand Slam,2,0,0,0.0,0.0,0.2
新潟,ダ,1800,Hard Spun,2,0,1,0.0,0.5,0.4
新潟,ダ,1800,High Chaparral,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Hold That Tiger,1,0,1,0.0,1.0,0.5
新潟,ダ,1800,Holy Bull,6,1,1,0.1667,0.1667,0.222222
新潟,ダ,1800,Include,3,0,1,0.0,0.3333,0.333333
新潟,ダ,1800,Indian Charlie,11,1,3,0.0909,0.2727,0.285714
新潟,ダ,1800,Johannesburg,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Kelly Kip,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Kingmambo,3,0,0,0.0,0.0,0.166667
新潟,ダ,1800,Kitten's Joy,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Lemon Drop Kid,2,0,0,0.0,0.0,0.2
新潟,ダ,1800,Manduro,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Marciano,1,1,1,1.0,1.0,0.5
新潟,ダ,1800,Mayakovsky,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Medaglia d'Oro,6,1,2,0.1667,0.3333,0.333333
新潟,ダ,1800,Medicean,2,0,0,0.0,0.0,0.2
新潟,ダ,1800,Mineshaft,2,1,1,0.5,0.5,0.4
新潟,ダ,1800,More Than Ready,4,1,1,0.25,0.25,0.285714
新潟,ダ,1800,Mount Nelson,1,0,1,0.0,1.0,0.5
新潟,ダ,1800,Mr. Prospector,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Nedawi,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,New Approach,2,0,1,0.0,0.5,0.4
新潟,ダ,1800,Northern Afleet,2,0,0,0.0,0.0,0.2
新潟,ダ,1800,Not For Sale,2,1,1,0.5,0.5,0.4
新潟,ダ,1800,Officer,2,0,0,0.0,0.0,0.2
新潟,ダ,1800,Pivotal,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Proud Citizen,1,1,1,1.0,1.0,0.5
新潟,ダ,1800,Pulpit,1,1,1,1.0,1.0,0.5
新潟,ダ,1800,Pure Prize,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Quality Road,2,0,0,0.0,0.0,0.2
新潟,ダ,1800,Rainbow Quest,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Red Ransom,2,0,0,0.0,0.0,0.2
新潟,ダ,1800,Redoute's Choice,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Rock Hard Ten,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Rock of Gibraltar,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Rockport Harbor,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Seattle Fitz,2,0,0,0.0,0.0,0.2
新潟,ダ,1800,Seeking the Gold,2,0,0,0.0,0.0,0.2
新潟,ダ,1800,Silver Deputy,1,0,1,0.0,1.0,0.5
新潟,ダ,1800,Singspiel,3,0,0,0.0,0.0,0.166667
新潟,ダ,1800,Sinndar,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Siyouni,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Sky Mesa,7,1,5,0.1429,0.7143,0.6
新潟,ダ,1800,Sligo Bay,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Smart Strike,11,1,3,0.0909,0.2727,0.285714
新潟,ダ,1800,Storm Cat,8,0,1,0.0,0.125,0.181818
新潟,ダ,1800,Stormin Fever,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Stormy Atlantic,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Strategic Prince,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Street Boss,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Street Cry,3,0,0,0.0,0.0,0.166667
新潟,ダ,1800,Street Sense,2,0,0,0.0,0.0,0.2
新潟,ダ,1800,Successful Appeal,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Super Saver,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Swain,3,0,0,0.0,0.0,0.166667
新潟,ダ,1800,Symboli Kris S,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Tale of the Cat,2,0,1,0.0,0.5,0.4
新潟,ダ,1800,Tapit,3,1,2,0.3333,0.6667,0.5
新潟,ダ,1800,Teofilo,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Thunder Gulch,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Tiznow,3,0,1,0.0,0.3333,0.333333
新潟,ダ,1800,Tribal Rule,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Unbridled's Song,4,0,1,0.0,0.25,0.285714
新潟,ダ,1800,Unusual Heat,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Vale of York,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Victory Gallop,2,0,0,0.0,0.0,0.2
新潟,ダ,1800,Vindication,3,1,1,0.3333,0.3333,0.333333
新潟,ダ,1800,Wild Again,2,1,1,0.5,0.5,0.4
新潟,ダ,1800,With Approval,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Yonaguska,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,Zensational,1,0,1,0.0,1.0,0.5
新潟,ダ,1800,アイネスフウジン,2,0,0,0.0,0.0,0.2
新潟,ダ,1800,アイルハヴアナザー,2,0,1,0.0,0.5,0.4
新潟,ダ,1800,アグネスタキオン,42,2,10,0.0476,0.2381,0.244444
新潟,ダ,1800,アグネスデジタル,17,0,1,0.0,0.0588,0.1
新潟,ダ,1800,アサティス,3,0,0,0.0,0.0,0.166667
新潟,ダ,1800,アジュディケーティング,3,0,0,0.0,0.0,0.166667
新潟,ダ,1800,アッミラーレ,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,アドマイヤオーラ,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,アドマイヤベガ,6,0,1,0.0,0.1667,0.222222
新潟,ダ,1800,アドマイヤボス,4,0,0,0.0,0.0,0.142857
新潟,ダ,1800,アドマイヤムーン,2,0,1,0.0,0.5,0.4
新潟,ダ,1800,アフリート,6,0,1,0.0,0.1667,0.222222
新潟,ダ,1800,アラムシャー,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,アルカセット,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,ウォーエンブレム,3,1,2,0.3333,0.6667,0.5
新潟,ダ,1800,エリシオ,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,エルコンドルパサー,3,0,0,0.0,0.0,0.166667
新潟,ダ,1800,エンドスウィープ,4,0,1,0.0,0.25,0.285714
新潟,ダ,1800,エンパイアメーカー,14,1,2,0.0714,0.1429,0.176471
新潟,ダ,1800,オジジアン,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,オペラハウス,4,0,1,0.0,0.25,0.285714
新潟,ダ,1800,オレハマッテルゼ,2,0,0,0.0,0.0,0.2
新潟,ダ,1800,オンファイア,2,0,0,0.0,0.0,0.2
新潟,ダ,1800,オース,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,カジノドライヴ,1,1,1,1.0,1.0,0.5
新潟,ダ,1800,カリズマティック,2,0,0,0.0,0.0,0.2
新潟,ダ,1800,キャプテンスティーヴ,6,1,1,0.1667,0.1667,0.222222
新潟,ダ,1800,キングカメハメハ,47,8,16,0.1702,0.3404,0.34
新潟,ダ,1800,キンググローリアス,3,0,0,0.0,0.0,0.166667
新潟,ダ,1800,キングヘイロー,5,1,2,0.2,0.4,0.375
新潟,ダ,1800,キンシャサノキセキ,2,0,0,0.0,0.0,0.2
新潟,ダ,1800,クロフネ,37,1,6,0.027,0.1622,0.175
新潟,ダ,1800,グラスワンダー,4,1,2,0.25,0.5,0.428571
新潟,ダ,1800,ケイムホーム,1,1,1,1.0,1.0,0.5
新潟,ダ,1800,コマンズ,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,コマンダーインチーフ,2,0,0,0.0,0.0,0.2
新潟,ダ,1800,コロナドズクエスト,9,0,0,0.0,0.0,0.083333
新潟,ダ,1800,ゴールドアリュール,32,1,6,0.0312,0.1875,0.2
新潟,ダ,1800,ゴールドヘイロー,2,0,0,0.0,0.0,0.2
新潟,ダ,1800,サウスヴィグラス,13,1,4,0.0769,0.3077,0.3125
新潟,ダ,1800,サクラバクシンオー,14,1,2,0.0714,0.1429,0.176471
新潟,ダ,1800,サクラローレル,7,1,1,0.1429,0.1429,0.2
新潟,ダ,1800,サマーバード,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,サムライハート,2,0,0,0.0,0.0,0.2
新潟,ダ,1800,サンダーガルチ,2,0,1,0.0,0.5,0.4
新潟,ダ,1800,サンデーサイレンス,31,4,9,0.129,0.2903,0.294118
新潟,ダ,1800,シックスセンス,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,シニスターミニスター,4,0,1,0.0,0.25,0.285714
新潟,ダ,1800,シンボリクリスエス,38,2,6,0.0526,0.1579,0.170732
新潟,ダ,1800,シーキングザダイヤ,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,ジェイドロバリー,8,0,0,0.0,0.0,0.090909
新潟,ダ,1800,ジャングルポケット,19,1,7,0.0526,0.3684,0.363636
新潟,ダ,1800,スウェプトオーヴァーボード,6,1,2,0.1667,0.3333,0.333333
新潟,ダ,1800,スキャターザゴールド,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,スターリングローズ,3,0,0,0.0,0.0,0.166667
新潟,ダ,1800,ステイゴールド,6,2,2,0.3333,0.3333,0.333333
新潟,ダ,1800,ストラヴィンスキー,4,0,0,0.0,0.0,0.142857
新潟,ダ,1800,ストリートセンス,2,0,0,0.0,0.0,0.2
新潟,ダ,1800,ストーミングホーム,2,0,1,0.0,0.5,0.4
新潟,ダ,1800,スニッツェル,3,0,0,0.0,0.0,0.166667
新潟,ダ,1800,スパイキュール,2,1,1,0.5,0.5,0.4
新潟,ダ,1800,スピニングワールド,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,スペシャルウィーク,22,3,5,0.1364,0.2273,0.24
新潟,ダ,1800,スマートファルコン,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,スマートボーイ,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,ゼネラリスト,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,ゼンノロブロイ,10,0,4,0.0,0.4,0.384615
新潟,ダ,1800,タイキシャトル,2,0,0,0.0,0.0,0.2
新潟,ダ,1800,タバスコキャット,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,タートルボウル,2,0,0,0.0,0.0,0.2
新潟,ダ,1800,ダイワメジャー,13,1,5,0.0769,0.3846,0.375
新潟,ダ,1800,ダノンシャンティ,1,0,1,0.0,1.0,0.5
新潟,ダ,1800,ダンシングブレーヴ,3,0,2,0.0,0.6667,0.5
新潟,ダ,1800,ダンスインザダーク,31,2,11,0.0645,0.3548,0.352941
新潟,ダ,1800,チチカステナンゴ,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,チーフベアハート,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,ティンバーカントリー,10,0,4,0.0,0.4,0.384615
新潟,ダ,1800,ディープインパクト,24,2,4,0.0833,0.1667,0.185185
新潟,ダ,1800,ディープスカイ,2,0,0,0.0,0.0,0.2
新潟,ダ,1800,ディープブリランテ,4,1,2,0.25,0.5,0.428571
新潟,ダ,1800,デヒア,8,0,1,0.0,0.125,0.181818
新潟,ダ,1800,トニービン,3,0,2,0.0,0.6667,0.5
新潟,ダ,1800,トワイニング,4,0,0,0.0,0.0,0.142857
新潟,ダ,1800,トーセンダンス,10,0,0,0.0,0.0,0.076923
新潟,ダ,1800,ドクターデヴィアス,2,0,0,0.0,0.0,0.2
新潟,ダ,1800,ネオユニヴァース,28,0,1,0.0,0.0357,0.064516
新潟,ダ,1800,ノボジャック,7,0,1,0.0,0.1429,0.2
新潟,ダ,1800,ハーツクライ,20,2,4,0.1,0.2,0.217391
新潟,ダ,1800,ハードスパン,2,0,0,0.0,0.0,0.2
新潟,ダ,1800,ハービンジャー,5,1,2,0.2,0.4,0.375
新潟,ダ,1800,バゴ,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,バトルプラン,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,バブルガムフェロー,3,0,0,0.0,0.0,0.166667
新潟,ダ,1800,パイロ,2,0,0,0.0,0.0,0.2
新潟,ダ,1800,パラダイスクリーク,2,0,0,0.0,0.0,0.2
新潟,ダ,1800,ビッグサンデー,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,ファスリエフ,3,1,1,0.3333,0.3333,0.333333
新潟,ダ,1800,フサイチコンコルド,3,1,2,0.3333,0.6667,0.5
新潟,ダ,1800,フジキセキ,31,4,8,0.129,0.2581,0.264706
新潟,ダ,1800,フレンチデピュティ,28,4,8,0.1429,0.2857,0.290323
新潟,ダ,1800,ブライアンズタイム,14,1,6,0.0714,0.4286,0.411765
新潟,ダ,1800,ブラックタイアフェアー,4,0,1,0.0,0.25,0.285714
新潟,ダ,1800,ブラックタイド,5,0,1,0.0,0.2,0.25
新潟,ダ,1800,ブラックホーク,2,0,1,0.0,0.5,0.4
新潟,ダ,1800,ブレイクランアウト,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,ブロッコ,2,0,1,0.0,0.5,0.4
新潟,ダ,1800,プリサイスエンド,2,0,0,0.0,0.0,0.2
新潟,ダ,1800,ヘクタープロテクター,3,0,1,0.0,0.3333,0.333333
新潟,ダ,1800,ヘニーヒューズ,1,0,1,0.0,1.0,0.5
新潟,ダ,1800,ベーカバド,1,0,1,0.0,1.0,0.5
新潟,ダ,1800,ホワイトマズル,9,0,1,0.0,0.1111,0.166667
新潟,ダ,1800,ボストンハーバー,3,0,0,0.0,0.0,0.166667
新潟,ダ,1800,マイネルセレクト,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,マイネルラヴ,3,1,1,0.3333,0.3333,0.333333
新潟,ダ,1800,マヤノトップガン,5,0,1,0.0,0.2,0.25
新潟,ダ,1800,マリエンバード,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,マンハッタンカフェ,16,2,2,0.125,0.125,0.157895
新潟,ダ,1800,マーベラスサンデー,7,0,2,0.0,0.2857,0.3
新潟,ダ,1800,メイショウオウドウ,3,0,0,0.0,0.0,0.166667
新潟,ダ,1800,メイショウサムソン,4,0,0,0.0,0.0,0.142857
新潟,ダ,1800,メイショウボーラー,4,0,2,0.0,0.5,0.428571
新潟,ダ,1800,メジロマックイーン,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,モルフェデスペクタ,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,ヨハネスブルグ,2,0,0,0.0,0.0,0.2
新潟,ダ,1800,ラムタラ,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,リンカーン,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,ルーラーシップ,1,0,0,0.0,0.0,0.25
新潟,ダ,1800,ロサード,2,0,0,0.0,0.0,0.2
新潟,ダ,1800,ロックオブジブラルタル,3,0,1,0.0,0.3333,0.333333
新潟,ダ,1800,ロージズインメイ,6,1,1,0.1667,0.1667,0.222222
新潟,ダ,1800,ワイルドラッシュ,11,0,3,0.0,0.2727,0.285714
新潟,ダ,1800,ワークフォース,6,0,2,0.0,0.3333,0.333333
新潟,芝,1000,A.P. Indy,2,0,1,0.0,0.5,0.4
新潟,芝,1000,Bellamy Road,1,0,0,0.0,0.0,0.25
新潟,芝,1000,Belong to Me,5,0,2,0.0,0.4,0.375
新潟,芝,1000,Big Brown,1,0,0,0.0,0.0,0.25
新潟,芝,1000,Caerleon,1,0,0,0.0,0.0,0.25
新潟,芝,1000,Closing Argument,3,0,1,0.0,0.3333,0.333333
新潟,芝,1000,Cozzene,2,0,0,0.0,0.0,0.2
新潟,芝,1000,Dalakhani,2,0,2,0.0,1.0,0.6
新潟,芝,1000,Devil's Bag,2,0,0,0.0,0.0,0.2
新潟,芝,1000,Distorted Humor,5,1,2,0.2,0.4,0.375
新潟,芝,1000,Dubawi,2,1,1,0.5,0.5,0.4
新潟,芝,1000,Dutch Art,1,0,0,0.0,0.0,0.25
新潟,芝,1000,End Sweep,1,0,0,0.0,0.0,0.25
新潟,芝,1000,Exceed And Excel,1,0,0,0.0,0.0,0.25
新潟,芝,1000,Fastnet Rock,4,1,2,0.25,0.5,0.428571
新潟,芝,1000,Forestry,2,0,0,0.0,0.0,0.2
新潟,芝,1000,French Deputy,1,0,0,0.0,0.0,0.25
新潟,芝,1000,Galileo,6,0,1,0.0,0.1667,0.222222
新潟,芝,1000,Grand Lodge,2,0,0,0.0,0.0,0.2
新潟,芝,1000,Hard Spun,1,0,0,0.0,0.0,0.25
新潟,芝,1000,Henny Hughes,1,0,0,0.0,0.0,0.25
新潟,芝,1000,Holy Roman Emperor,1,0,0,0.0,0.0,0.25
新潟,芝,1000,Indian Charlie,1,0,0,0.0,0.0,0.25
新潟,芝,1000,Johannesburg,3,0,0,0.0,0.0,0.166667
新潟,芝,1000,Josr Algarhoud,3,1,1,0.3333,0.3333,0.333333
新潟,芝,1000,Kingmambo,6,0,0,0.0,0.0,0.111111
新潟,芝,1000,Kitten's Joy,1,1,1,1.0,1.0,0.5
新潟,芝,1000,Medaglia d'Oro,1,0,0,0.0,0.0,0.25
新潟,芝,1000,Milt's Overture,1,0,0,0.0,0.0,0.25
新潟,芝,1000,Motivator,1,1,1,1.0,1.0,0.5
