場所,芝ダ,距離,調教師,母数,勝利数,複勝数,単勝率,複勝率
阪神,芝,1400,武藤善則,1,0,0,0.0,0.0
阪神,芝,1400,水野貴広,1,0,0,0.0,0.0
阪神,芝,1400,池上昌和,1,0,0,0.0,0.0
阪神,芝,1400,池江泰寿,6,1,2,0.1667,0.3333
阪神,芝,1400,池添兼雄,4,0,2,0.0,0.5
阪神,芝,1400,池添学,5,0,1,0.0,0.2
阪神,芝,1400,河内洋,10,0,2,0.0,0.2
阪神,芝,1400,河嶋宏樹,3,0,0,0.0,0.0
阪神,芝,1400,深山雅史,1,0,1,0.0,1.0
阪神,芝,1400,清水久詞,24,2,6,0.0833,0.25
阪神,芝,1400,牧浦充徳,1,0,0,0.0,0.0
阪神,芝,1400,牧田和弥,4,1,1,0.25,0.25
阪神,芝,1400,田中克典,3,0,0,0.0,0.0
阪神,芝,1400,畑端省吾,3,0,0,0.0,0.0
阪神,芝,1400,畠山吉宏,3,0,0,0.0,0.0
阪神,芝,1400,矢作芳人,12,1,3,0.0833,0.25
阪神,芝,1400,石坂公一,2,0,1,0.0,0.5
阪神,芝,1400,石橋守,5,0,1,0.0,0.2
阪神,芝,1400,石橋満,1,0,0,0.0,0.0
阪神,芝,1400,福永祐一,1,0,1,0.0,1.0
阪神,芝,1400,笹田和秀,2,0,0,0.0,0.0
阪神,芝,1400,笹野博司,1,0,0,0.0,0.0
阪神,芝,1400,粕谷昌央,1,0,0,0.0,0.0
阪神,芝,1400,緒方努,4,0,3,0.0,0.75
阪神,芝,1400,茶木太樹,5,0,0,0.0,0.0
阪神,芝,1400,荒川義之,11,1,5,0.0909,0.4545
阪神,芝,1400,萱野浩二,1,0,0,0.0,0.0
阪神,芝,1400,藤原英昭,9,1,3,0.1111,0.3333
阪神,芝,1400,藤岡健一,6,0,0,0.0,0.0
阪神,芝,1400,藤沢則雄,7,0,0,0.0,0.0
阪神,芝,1400,藤野健太,2,0,0,0.0,0.0
阪神,芝,1400,蛯名利弘,1,0,0,0.0,0.0
阪神,芝,1400,蛯名正義,1,0,0,0.0,0.0
阪神,芝,1400,西園正都,7,0,1,0.0,0.1429
阪神,芝,1400,西園翔太,4,0,0,0.0,0.0
阪神,芝,1400,西村真幸,7,0,2,0.0,0.2857
阪神,芝,1400,谷潔,4,0,1,0.0,0.25
阪神,芝,1400,辻哲英,1,0,0,0.0,0.0
阪神,芝,1400,辻野泰之,4,0,0,0.0,0.0
阪神,芝,1400,野中賢二,2,0,0,0.0,0.0
阪神,芝,1400,金成貴史,2,0,0,0.0,0.0
阪神,芝,1400,鈴木孝志,3,0,0,0.0,0.0
阪神,芝,1400,長谷川浩,18,3,5,0.1667,0.2778
阪神,芝,1400,音無秀孝,7,2,2,0.2857,0.2857
阪神,芝,1400,須貝尚介,12,1,2,0.0833,0.1667
阪神,芝,1400,飯田祐史,3,0,0,0.0,0.0
阪神,芝,1400,飯田雄三,4,0,1,0.0,0.25
阪神,芝,1400,高柳大輔,3,0,2,0.0,0.6667
阪神,芝,1400,高橋一哉,2,0,0,0.0,0.0
阪神,芝,1400,高橋亮,10,2,5,0.2,0.5
阪神,芝,1400,高橋康之,9,0,0,0.0,0.0
阪神,芝,1400,高橋義忠,11,1,4,0.0909,0.3636
阪神,芝,1400,高野友和,5,0,0,0.0,0.0
阪神,芝,1400,鮫島一歩,9,1,4,0.1111,0.4444
阪神,芝,1400,鹿戸雄一,2,1,2,0.5,1.0
阪神,芝,1600,上村洋行,11,4,6,0.3636,0.5455
阪神,芝,1600,中内田充,8,0,3,0.0,0.375
阪神,芝,1600,中尾秀正,3,0,0,0.0,0.0
阪神,芝,1600,中竹和也,2,0,0,0.0,0.0
阪神,芝,1600,五十嵐忠,3,0,0,0.0,0.0
阪神,芝,1600,今野貞一,3,1,1,0.3333,0.3333
阪神,芝,1600,伊藤圭三,1,0,0,0.0,0.0
阪神,芝,1600,伊藤大士,2,0,1,0.0,0.5
阪神,芝,1600,佐々木晶,12,1,3,0.0833,0.25
阪神,芝,1600,加用正,9,1,3,0.1111,0.3333
阪神,芝,1600,加藤和宏,5,0,0,0.0,0.0
阪神,芝,1600,北出成人,9,1,4,0.1111,0.4444
阪神,芝,1600,千田輝彦,12,1,3,0.0833,0.25
阪神,芝,1600,南井克巳,9,2,4,0.2222,0.4444
阪神,芝,1600,友道康夫,15,3,6,0.2,0.4
阪神,芝,1600,吉岡辰弥,6,0,2,0.0,0.3333
阪神,芝,1600,吉村圭司,5,1,1,0.2,0.2
阪神,芝,1600,吉田直弘,3,0,1,0.0,0.3333
阪神,芝,1600,四位洋文,7,0,2,0.0,0.2857
阪神,芝,1600,坂口智康,2,0,0,0.0,0.0
阪神,芝,1600,堀宣行,1,0,1,0.0,1.0
阪神,芝,1600,大久保龍,5,0,1,0.0,0.2
阪神,芝,1600,大根田裕,3,0,0,0.0,0.0
阪神,芝,1600,大橋勇樹,1,0,0,0.0,0.0
阪神,芝,1600,天間昭一,1,0,0,0.0,0.0
阪神,芝,1600,奥村豊,6,0,0,0.0,0.0
阪神,芝,1600,安田翔伍,5,2,2,0.4,0.4
阪神,芝,1600,安田隆行,5,0,1,0.0,0.2
阪神,芝,1600,安達昭夫,1,0,0,0.0,0.0
阪神,芝,1600,宮徹,3,0,2,0.0,0.6667
阪神,芝,1600,宮本博,3,0,1,0.0,0.3333
阪神,芝,1600,宮田敬介,2,0,0,0.0,0.0
阪神,芝,1600,寺島良,2,0,0,0.0,0.0
阪神,芝,1600,小島茂之,5,0,2,0.0,0.4
阪神,芝,1600,小崎憲,6,0,1,0.0,0.1667
阪神,芝,1600,小手川準,1,0,0,0.0,0.0
阪神,芝,1600,小林真也,3,0,0,0.0,0.0
阪神,芝,1600,小栗実,5,1,1,0.2,0.2
阪神,芝,1600,小椋研介,3,1,1,0.3333,0.3333
阪神,芝,1600,岡田稲男,1,0,0,0.0,0.0
阪神,芝,1600,川村禎彦,2,0,0,0.0,0.0
阪神,芝,1600,平田修,8,0,1,0.0,0.125
阪神,芝,1600,庄野靖志,5,0,2,0.0,0.4
阪神,芝,1600,手塚貴久,2,0,1,0.0,0.5
阪神,芝,1600,斉藤崇史,8,2,2,0.25,0.25
阪神,芝,1600,斎藤誠,2,0,1,0.0,0.5
阪神,芝,1600,新谷功一,4,0,2,0.0,0.5
阪神,芝,1600,新開幸一,2,0,0,0.0,0.0
阪神,芝,1600,昆貢,7,1,1,0.1429,0.1429
阪神,芝,1600,服部利之,7,0,0,0.0,0.0
阪神,芝,1600,木原一良,6,0,0,0.0,0.0
阪神,芝,1600,木村哲也,4,0,0,0.0,0.0
阪神,芝,1600,本田優,1,0,0,0.0,0.0
阪神,芝,1600,杉山佳明,3,0,0,0.0,0.0
阪神,芝,1600,杉山晴紀,2,0,0,0.0,0.0
阪神,芝,1600,杉浦宏昭,1,0,0,0.0,0.0
阪神,芝,1600,村山明,3,0,0,0.0,0.0
阪神,芝,1600,松平幸秀,1,0,0,0.0,0.0
阪神,芝,1600,松永幹夫,10,2,3,0.2,0.3
阪神,芝,1600,松永昌博,4,1,2,0.25,0.5
阪神,芝,1600,梅田智之,6,0,1,0.0,0.1667
阪神,芝,1600,森一誠,1,0,0,0.0,0.0
阪神,芝,1600,森田直行,3,0,0,0.0,0.0
阪神,芝,1600,橋口慎介,6,1,2,0.1667,0.3333
阪神,芝,1600,橋田満,1,0,0,0.0,0.0
阪神,芝,1600,武井亮,2,0,1,0.0,0.5
阪神,芝,1600,武幸四郎,7,1,2,0.1429,0.2857
阪神,芝,1600,武英智,3,0,1,0.0,0.3333
阪神,芝,1600,水野貴広,1,0,0,0.0,0.0
阪神,芝,1600,池江泰寿,17,1,7,0.0588,0.4118
阪神,芝,1600,池添兼雄,2,0,1,0.0,0.5
阪神,芝,1600,池添学,10,0,3,0.0,0.3
阪神,芝,1600,河内洋,7,0,0,0.0,0.0
阪神,芝,1600,河嶋宏樹,1,0,0,0.0,0.0
阪神,芝,1600,浜田多実,4,0,0,0.0,0.0
阪神,芝,1600,清水久詞,23,2,4,0.087,0.1739
阪神,芝,1600,渡辺薫彦,7,0,1,0.0,0.1429
阪神,芝,1600,牧浦充徳,1,0,0,0.0,0.0
阪神,芝,1600,牧田和弥,5,1,2,0.2,0.4
阪神,芝,1600,田中克典,5,0,0,0.0,0.0
阪神,芝,1600,田中剛,1,0,0,0.0,0.0
阪神,芝,1600,田中博康,1,0,0,0.0,0.0
阪神,芝,1600,畑端省吾,2,0,0,0.0,0.0
阪神,芝,1600,畠山吉宏,1,0,0,0.0,0.0
阪神,芝,1600,矢作芳人,13,2,4,0.1538,0.3077
阪神,芝,1600,石坂公一,3,0,0,0.0,0.0
阪神,芝,1600,石橋守,6,0,1,0.0,0.1667
阪神,芝,1600,福永祐一,2,0,2,0.0,1.0
阪神,芝,1600,笹田和秀,7,1,2,0.1429,0.2857
阪神,芝,1600,羽月友彦,2,0,0,0.0,0.0
阪神,芝,1600,茶木太樹,1,0,0,0.0,0.0
阪神,芝,1600,荒川義之,7,0,3,0.0,0.4286
阪神,芝,1600,藤原英昭,11,1,3,0.0909,0.2727
阪神,芝,1600,藤岡健一,8,0,1,0.0,0.125
阪神,芝,1600,藤沢則雄,3,0,0,0.0,0.0
阪神,芝,1600,藤野健太,2,0,0,0.0,0.0
阪神,芝,1600,西園正都,4,0,0,0.0,0.0
阪神,芝,1600,西園翔太,2,0,1,0.0,0.5
阪神,芝,1600,西村真幸,6,0,2,0.0,0.3333
阪神,芝,1600,角田晃一,3,0,0,0.0,0.0
阪神,芝,1600,辻哲英,3,0,1,0.0,0.3333
阪神,芝,1600,辻野泰之,6,2,5,0.3333,0.8333
阪神,芝,1600,野中賢二,2,0,0,0.0,0.0
阪神,芝,1600,鈴木孝志,8,3,4,0.375,0.5
阪神,芝,1600,長谷川浩,3,0,0,0.0,0.0
阪神,芝,1600,音無秀孝,8,1,2,0.125,0.25
阪神,芝,1600,須貝尚介,5,1,1,0.2,0.2
阪神,芝,1600,飯田祐史,5,0,0,0.0,0.0
阪神,芝,1600,飯田雄三,1,0,0,0.0,0.0
阪神,芝,1600,高柳大輔,7,1,4,0.1429,0.5714
阪神,芝,1600,高橋一哉,1,0,0,0.0,0.0
阪神,芝,1600,高橋亮,4,0,1,0.0,0.25
阪神,芝,1600,高橋康之,1,0,0,0.0,0.0
阪神,芝,1600,高橋文雅,2,0,0,0.0,0.0
阪神,芝,1600,高橋裕,2,0,0,0.0,0.0
阪神,芝,1600,高野友和,4,0,1,0.0,0.25
阪神,芝,1600,鮫島一歩,5,0,0,0.0,0.0
阪神,芝,1600,鹿戸雄一,2,1,1,0.5,0.5
阪神,芝,1800,上村洋行,8,2,4,0.25,0.5
阪神,芝,1800,中内田充,8,1,4,0.125,0.5
阪神,芝,1800,中尾秀正,2,0,0,0.0,0.0
阪神,芝,1800,中村直也,1,0,1,0.0,1.0
阪神,芝,1800,中竹和也,8,2,3,0.25,0.375
阪神,芝,1800,中野栄治,1,0,0,0.0,0.0
阪神,芝,1800,久保田貴,1,0,0,0.0,0.0
阪神,芝,1800,今野貞一,6,1,4,0.1667,0.6667
阪神,芝,1800,佐々木晶,7,0,0,0.0,0.0
阪神,芝,1800,加用正,2,0,0,0.0,0.0
阪神,芝,1800,加藤和宏,3,0,0,0.0,0.0
阪神,芝,1800,勢司和浩,1,0,0,0.0,0.0
阪神,芝,1800,北出成人,7,0,2,0.0,0.2857
阪神,芝,1800,千田輝彦,6,1,1,0.1667,0.1667
阪神,芝,1800,南田美知,1,0,0,0.0,0.0
阪神,芝,1800,友道康夫,17,3,12,0.1765,0.7059
阪神,芝,1800,吉岡辰弥,9,1,2,0.1111,0.2222
阪神,芝,1800,吉村圭司,1,0,0,0.0,0.0
阪神,芝,1800,和田勇介,1,1,1,1.0,1.0
阪神,芝,1800,四位洋文,2,0,0,0.0,0.0
阪神,芝,1800,国枝栄,4,0,2,0.0,0.5
阪神,芝,1800,土屋洋之,1,0,0,0.0,0.0
阪神,芝,1800,坂口智康,5,0,1,0.0,0.2
阪神,芝,1800,堀宣行,2,0,0,0.0,0.0
阪神,芝,1800,大久保龍,5,1,3,0.2,0.6
阪神,芝,1800,大根田裕,3,0,0,0.0,0.0
阪神,芝,1800,大橋勇樹,5,0,1,0.0,0.2
阪神,芝,1800,天間昭一,1,0,0,0.0,0.0
阪神,芝,1800,奥村豊,5,1,4,0.2,0.8
阪神,芝,1800,安田翔伍,2,0,0,0.0,0.0
阪神,芝,1800,安田隆行,5,0,0,0.0,0.0
阪神,芝,1800,安達昭夫,2,0,0,0.0,0.0
阪神,芝,1800,宮徹,1,0,1,0.0,1.0
阪神,芝,1800,宮本博,5,0,1,0.0,0.2
阪神,芝,1800,小島茂之,4,0,0,0.0,0.0
阪神,芝,1800,小崎憲,7,0,1,0.0,0.1429
阪神,芝,1800,小林真也,3,0,0,0.0,0.0
阪神,芝,1800,小栗実,1,0,1,0.0,1.0
阪神,芝,1800,小桧山悟,2,1,1,0.5,0.5
阪神,芝,1800,尾関知人,2,0,1,0.0,0.5
阪神,芝,1800,岡田稲男,5,0,0,0.0,0.0
阪神,芝,1800,岩戸孝樹,1,0,0,0.0,0.0
阪神,芝,1800,川村禎彦,1,0,0,0.0,0.0
阪神,芝,1800,平田修,11,1,2,0.0909,0.1818
阪神,芝,1800,庄野靖志,2,0,0,0.0,0.0
阪神,芝,1800,戸田博文,1,0,0,0.0,0.0
阪神,芝,1800,斉藤崇史,2,0,0,0.0,0.0
阪神,芝,1800,斎藤誠,2,0,1,0.0,0.5
阪神,芝,1800,新谷功一,2,1,1,0.5,0.5
阪神,芝,1800,昆貢,8,2,2,0.25,0.25
阪神,芝,1800,服部利之,3,0,0,0.0,0.0
阪神,芝,1800,木原一良,2,0,0,0.0,0.0
阪神,芝,1800,木村哲也,1,0,0,0.0,0.0
阪神,芝,1800,本田優,3,0,0,0.0,0.0
阪神,芝,1800,杉山佳明,1,0,0,0.0,0.0
阪神,芝,1800,杉山晴紀,3,0,1,0.0,0.3333
阪神,芝,1800,村山明,3,0,0,0.0,0.0
阪神,芝,1800,松下武士,1,0,0,0.0,0.0
阪神,芝,1800,松山将樹,1,0,0,0.0,0.0
阪神,芝,1800,松永幹夫,8,2,5,0.25,0.625
阪神,芝,1800,松永昌博,3,0,0,0.0,0.0
阪神,芝,1800,根本康広,1,0,0,0.0,0.0
阪神,芝,1800,梅田智之,9,1,2,0.1111,0.2222
阪神,芝,1800,森沢友貴,1,0,0,0.0,0.0
阪神,芝,1800,森田直行,5,0,1,0.0,0.2
阪神,芝,1800,橋口慎介,9,3,3,0.3333,0.3333
阪神,芝,1800,橋田満,1,0,0,0.0,0.0
阪神,芝,1800,武幸四郎,8,3,6,0.375,0.75
阪神,芝,1800,武英智,5,0,0,0.0,0.0
阪神,芝,1800,武藤善則,1,0,0,0.0,0.0
阪神,芝,1800,池江泰寿,7,2,5,0.2857,0.7143
阪神,芝,1800,池添兼雄,2,1,1,0.5,0.5
阪神,芝,1800,池添学,12,1,5,0.0833,0.4167
阪神,芝,1800,河内洋,6,0,2,0.0,0.3333
阪神,芝,1800,浜田多実,1,0,0,0.0,0.0
阪神,芝,1800,清水久詞,13,1,1,0.0769,0.0769
阪神,芝,1800,渡辺薫彦,5,0,0,0.0,0.0
阪神,芝,1800,牧田和弥,2,0,0,0.0,0.0
阪神,芝,1800,田中克典,4,1,2,0.25,0.5
阪神,芝,1800,田中博康,1,0,0,0.0,0.0
阪神,芝,1800,畑端省吾,1,0,0,0.0,0.0
阪神,芝,1800,相沢郁,2,0,0,0.0,0.0
阪神,芝,1800,矢作芳人,14,0,4,0.0,0.2857
阪神,芝,1800,石坂公一,10,1,3,0.1,0.3
阪神,芝,1800,石橋守,4,0,0,0.0,0.0
阪神,芝,1800,竹内正洋,1,0,0,0.0,0.0
阪神,芝,1800,笹田和秀,5,1,1,0.2,0.2
阪神,芝,1800,緒方努,2,0,0,0.0,0.0
阪神,芝,1800,茶木太樹,4,0,1,0.0,0.25
阪神,芝,1800,菊沢隆徳,1,0,0,0.0,0.0
阪神,芝,1800,藤原英昭,10,0,1,0.0,0.1
阪神,芝,1800,藤岡健一,8,0,1,0.0,0.125
阪神,芝,1800,藤沢則雄,1,0,0,0.0,0.0
阪神,芝,1800,藤野健太,1,0,0,0.0,0.0
阪神,芝,1800,西園正都,2,0,0,0.0,0.0
阪神,芝,1800,西園翔太,2,0,1,0.0,0.5
阪神,芝,1800,西村真幸,13,1,6,0.0769,0.4615
阪神,芝,1800,谷潔,4,0,0,0.0,0.0
阪神,芝,1800,辻野泰之,5,2,2,0.4,0.4
阪神,芝,1800,金成貴史,1,0,0,0.0,0.0
阪神,芝,1800,鈴木孝志,6,1,4,0.1667,0.6667
阪神,芝,1800,長谷川浩,4,0,0,0.0,0.0
阪神,芝,1800,音無秀孝,4,0,1,0.0,0.25
阪神,芝,1800,須貝尚介,7,1,2,0.1429,0.2857
阪神,芝,1800,飯田祐史,2,0,0,0.0,0.0
阪神,芝,1800,飯田雄三,1,0,1,0.0,1.0
阪神,芝,1800,高柳大輔,2,0,0,0.0,0.0
阪神,芝,1800,高橋亮,5,0,1,0.0,0.2
阪神,芝,1800,高橋康之,1,0,0,0.0,0.0
阪神,芝,1800,高橋義忠,4,0,0,0.0,0.0
阪神,芝,1800,高野友和,6,1,4,0.1667,0.6667
阪神,芝,1800,鮫島一歩,5,0,1,0.0,0.2
阪神,芝,1800,鹿戸雄一,1,0,1,0.0,1.0
阪神,芝,2000,上村洋行,8,2,5,0.25,0.625
阪神,芝,2000,中内田充,8,1,2,0.125,0.25
阪神,芝,2000,中尾秀正,2,0,0,0.0,0.0
阪神,芝,2000,中村直也,4,0,2,0.0,0.5
阪神,芝,2000,中竹和也,5,0,3,0.0,0.6
阪神,芝,2000,中野栄治,1,0,0,0.0,0.0
阪神,芝,2000,久保田貴,1,0,0,0.0,0.0
阪神,芝,2000,今野貞一,5,1,2,0.2,0.4
阪神,芝,2000,伊藤圭三,1,0,0,0.0,0.0
阪神,芝,2000,伊藤大士,1,0,0,0.0,0.0
阪神,芝,2000,佐々木晶,1,0,0,0.0,0.0
阪神,芝,2000,北出成人,4,0,0,0.0,0.0
阪神,芝,2000,千田輝彦,4,0,1,0.0,0.25
阪神,芝,2000,友道康夫,8,1,2,0.125,0.25
阪神,芝,2000,吉岡辰弥,2,0,0,0.0,0.0
阪神,芝,2000,吉村圭司,1,0,0,0.0,0.0
阪神,芝,2000,吉田直弘,2,0,0,0.0,0.0
阪神,芝,2000,四位洋文,1,0,0,0.0,0.0
阪神,芝,2000,国枝栄,2,0,0,0.0,0.0
阪神,芝,2000,坂口智康,3,0,0,0.0,0.0
阪神,芝,2000,大久保龍,3,0,0,0.0,0.0
阪神,芝,2000,大和田成,1,0,0,0.0,0.0
阪神,芝,2000,大橋勇樹,7,0,0,0.0,0.0
阪神,芝,2000,大竹正博,4,1,2,0.25,0.5
阪神,芝,2000,奥村豊,1,0,0,0.0,0.0
阪神,芝,2000,安田翔伍,7,0,3,0.0,0.4286
阪神,芝,2000,安田隆行,5,2,2,0.4,0.4
阪神,芝,2000,安達昭夫,1,0,0,0.0,0.0
阪神,芝,2000,宗像義忠,1,0,0,0.0,0.0
阪神,芝,2000,宮徹,7,0,3,0.0,0.4286
阪神,芝,2000,宮本博,1,0,0,0.0,0.0
阪神,芝,2000,宮田敬介,1,0,0,0.0,0.0
阪神,芝,2000,寺島良,7,0,1,0.0,0.1429
阪神,芝,2000,小島茂之,2,0,0,0.0,0.0
阪神,芝,2000,小崎憲,5,0,1,0.0,0.2
阪神,芝,2000,小手川準,1,0,0,0.0,0.0
阪神,芝,2000,小林真也,4,0,0,0.0,0.0
阪神,芝,2000,小栗実,1,0,0,0.0,0.0
阪神,芝,2000,小椋研介,1,0,0,0.0,0.0
阪神,芝,2000,尾形和幸,2,0,1,0.0,0.5
阪神,芝,2000,尾関知人,1,0,0,0.0,0.0
阪神,芝,2000,岡田稲男,5,0,1,0.0,0.2
阪神,芝,2000,川村禎彦,2,0,1,0.0,0.5
阪神,芝,2000,平田修,4,0,1,0.0,0.25
阪神,芝,2000,庄野靖志,2,0,0,0.0,0.0
阪神,芝,2000,戸田博文,1,0,0,0.0,0.0
阪神,芝,2000,手塚貴久,1,0,0,0.0,0.0
阪神,芝,2000,斉藤崇史,7,1,4,0.1429,0.5714
阪神,芝,2000,新谷功一,1,0,0,0.0,0.0
阪神,芝,2000,昆貢,12,2,7,0.1667,0.5833
阪神,芝,2000,服部利之,1,1,1,1.0,1.0
阪神,芝,2000,木村哲也,1,0,0,0.0,0.0
阪神,芝,2000,本田優,5,1,1,0.2,0.2
阪神,芝,2000,杉山佳明,1,0,0,0.0,0.0
阪神,芝,2000,杉山晴紀,7,0,0,0.0,0.0
阪神,芝,2000,村山明,2,0,0,0.0,0.0
阪神,芝,2000,松下武士,1,0,0,0.0,0.0
阪神,芝,2000,松永幹夫,6,1,2,0.1667,0.3333
阪神,芝,2000,松永昌博,3,0,1,0.0,0.3333
阪神,芝,2000,根本康広,1,0,1,0.0,1.0
阪神,芝,2000,梅田智之,3,0,0,0.0,0.0
阪神,芝,2000,森田直行,6,0,1,0.0,0.1667
阪神,芝,2000,橋口慎介,14,1,5,0.0714,0.3571
阪神,芝,2000,橋田満,1,0,0,0.0,0.0
阪神,芝,2000,武井亮,2,1,1,0.5,0.5
阪神,芝,2000,武幸四郎,9,1,4,0.1111,0.4444
阪神,芝,2000,武英智,5,0,2,0.0,0.4
阪神,芝,2000,武藤善則,1,0,0,0.0,0.0
阪神,芝,2000,水野貴広,1,0,0,0.0,0.0
阪神,芝,2000,池上昌和,1,0,0,0.0,0.0
阪神,芝,2000,池江泰寿,4,0,2,0.0,0.5
阪神,芝,2000,池添学,5,0,1,0.0,0.2
阪神,芝,2000,河内洋,10,1,3,0.1,0.3
阪神,芝,2000,浜田多実,3,0,0,0.0,0.0
阪神,芝,2000,清水久詞,8,2,2,0.25,0.25
阪神,芝,2000,渡辺薫彦,5,0,1,0.0,0.2
阪神,芝,2000,牧浦充徳,1,0,0,0.0,0.0
阪神,芝,2000,牧田和弥,4,0,1,0.0,0.25
阪神,芝,2000,田中克典,2,1,2,0.5,1.0
阪神,芝,2000,田村康仁,1,0,1,0.0,1.0
阪神,芝,2000,畑端省吾,1,0,0,0.0,0.0
阪神,芝,2000,畠山吉宏,1,0,0,0.0,0.0
阪神,芝,2000,相沢郁,2,0,1,0.0,0.5
阪神,芝,2000,矢作芳人,13,2,5,0.1538,0.3846
阪神,芝,2000,石坂公一,4,0,1,0.0,0.25
阪神,芝,2000,石橋守,2,0,1,0.0,0.5
阪神,芝,2000,福永祐一,1,1,1,1.0,1.0
阪神,芝,2000,竹内正洋,1,0,0,0.0,0.0
阪神,芝,2000,笹田和秀,5,0,1,0.0,0.2
阪神,芝,2000,緒方努,3,0,1,0.0,0.3333
阪神,芝,2000,藤原英昭,5,1,2,0.2,0.4
阪神,芝,2000,藤岡健一,5,1,2,0.2,0.4
阪神,芝,2000,藤沢則雄,1,0,0,0.0,0.0
阪神,芝,2000,西園正都,3,0,0,0.0,0.0
阪神,芝,2000,西園翔太,3,0,0,0.0,0.0
阪神,芝,2000,西村真幸,3,0,0,0.0,0.0
阪神,芝,2000,角田晃一,1,0,1,0.0,1.0
阪神,芝,2000,谷潔,2,0,0,0.0,0.0
阪神,芝,2000,辻野泰之,4,0,0,0.0,0.0
阪神,芝,2000,野中賢二,1,0,0,0.0,0.0
阪神,芝,2000,鈴木孝志,3,1,2,0.3333,0.6667
阪神,芝,2000,鈴木慎太,1,0,0,0.0,0.0
阪神,芝,2000,長谷川浩,3,0,1,0.0,0.3333
阪神,芝,2000,青木孝文,3,0,0,0.0,0.0
阪神,芝,2000,音無秀孝,8,1,2,0.125,0.25
阪神,芝,2000,須貝尚介,15,4,6,0.2667,0.4
阪神,芝,2000,飯田祐史,1,0,0,0.0,0.0
阪神,芝,2000,高柳大輔,3,0,1,0.0,0.3333
阪神,芝,2000,高橋亮,4,0,0,0.0,0.0
阪神,芝,2000,高橋康之,5,2,3,0.4,0.6
阪神,芝,2000,高橋義忠,2,0,0,0.0,0.0
阪神,芝,2000,高野友和,8,3,4,0.375,0.5
阪神,芝,2000,鮫島一歩,1,0,0,0.0,0.0
阪神,芝,2000,黒岩陽一,1,0,0,0.0,0.0
阪神,芝,2200,上村洋行,2,0,0,0.0,0.0
阪神,芝,2200,中内田充,3,1,2,0.3333,0.6667
阪神,芝,2200,中尾秀正,2,0,1,0.0,0.5
阪神,芝,2200,中竹和也,3,0,0,0.0,0.0
阪神,芝,2200,今野貞一,1,0,1,0.0,1.0
阪神,芝,2200,加用正,1,0,1,0.0,1.0
阪神,芝,2200,北出成人,2,0,1,0.0,0.5
阪神,芝,2200,千田輝彦,2,0,0,0.0,0.0
阪神,芝,2200,友道康夫,3,1,2,0.3333,0.6667
阪神,芝,2200,四位洋文,1,0,0,0.0,0.0
阪神,芝,2200,堀宣行,1,0,0,0.0,0.0
阪神,芝,2200,大和田成,1,0,0,0.0,0.0
阪神,芝,2200,大根田裕,1,0,0,0.0,0.0
阪神,芝,2200,大橋勇樹,1,0,1,0.0,1.0
阪神,芝,2200,奥村豊,3,2,2,0.6667,0.6667
阪神,芝,2200,安田翔伍,1,0,0,0.0,0.0
阪神,芝,2200,安田隆行,1,0,0,0.0,0.0
阪神,芝,2200,宮徹,3,0,1,0.0,0.3333
阪神,芝,2200,宮本博,3,0,1,0.0,0.3333
阪神,芝,2200,宮田敬介,1,0,1,0.0,1.0
阪神,芝,2200,寺島良,6,0,0,0.0,0.0
阪神,芝,2200,小島茂之,1,0,0,0.0,0.0
阪神,芝,2200,小手川準,1,0,0,0.0,0.0
阪神,芝,2200,小西一男,1,0,0,0.0,0.0
阪神,芝,2200,岡田稲男,1,0,1,0.0,1.0
阪神,芝,2200,平田修,1,0,0,0.0,0.0
阪神,芝,2200,庄野靖志,1,0,0,0.0,0.0
阪神,芝,2200,斉藤崇史,1,0,0,0.0,0.0
阪神,芝,2200,服部利之,1,1,1,1.0,1.0
阪神,芝,2200,木村哲也,1,0,0,0.0,0.0
阪神,芝,2200,本田優,1,1,1,1.0,1.0
阪神,芝,2200,杉山晴紀,1,0,0,0.0,0.0
阪神,芝,2200,村山明,1,0,0,0.0,0.0
阪神,芝,2200,松下武士,2,0,1,0.0,0.5
阪神,芝,2200,松永幹夫,1,0,0,0.0,0.0
阪神,芝,2200,林徹,1,0,0,0.0,0.0
阪神,芝,2200,根本康広,1,0,0,0.0,0.0
阪神,芝,2200,森田直行,2,1,1,0.5,0.5
阪神,芝,2200,森秀行,1,1,1,1.0,1.0
阪神,芝,2200,橋口慎介,4,0,1,0.0,0.25
阪神,芝,2200,武井亮,1,0,0,0.0,0.0
阪神,芝,2200,武幸四郎,2,0,1,0.0,0.5
阪神,芝,2200,武英智,3,1,3,0.3333,1.0
阪神,芝,2200,水野貴広,1,0,1,0.0,1.0
阪神,芝,2200,池江泰寿,2,0,0,0.0,0.0
阪神,芝,2200,池添学,3,0,1,0.0,0.3333
阪神,芝,2200,牧田和弥,1,0,0,0.0,0.0
阪神,芝,2200,矢作芳人,2,0,0,0.0,0.0
阪神,芝,2200,石坂公一,2,1,1,0.5,0.5
阪神,芝,2200,茶木太樹,1,0,0,0.0,0.0
阪神,芝,2200,菊川正達,1,0,0,0.0,0.0
阪神,芝,2200,菊沢隆徳,1,0,0,0.0,0.0
阪神,芝,2200,藤原英昭,2,0,0,0.0,0.0
阪神,芝,2200,藤岡健一,2,0,1,0.0,0.5
阪神,芝,2200,藤沢則雄,1,0,0,0.0,0.0
阪神,芝,2200,西園翔太,1,0,1,0.0,1.0
